Date,Time,SWR,RSSI(dB),RxBt(V),Cels(gRe),Tmp2(@C),RPM(rpm),Tmp1(@C),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH
2016-02-21,14:40:32.790,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:33.000,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:33.200,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:33.410,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:33.620,7,99,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:33.830,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:34.040,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:34.250,7,98,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:34.460,7,99,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:34.670,7,95,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:34.880,7,84,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:35.090,7,87,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:35.290,7,82,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:35.490,7,80,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:35.690,7,81,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:35.890,7,85,5.2,23.40,23,1100,25,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:36.100,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:36.310,7,89,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:36.520,7,83,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:36.730,7,92,5.2,23.40,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:36.940,7,90,5.2,23.38,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:37.150,7,83,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:37.350,7,83,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:37.550,7,81,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:37.760,7,83,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:37.970,7,83,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:38.180,7,81,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:38.390,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:38.600,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:38.810,7,79,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:39.010,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:39.220,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:39.420,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:39.630,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:39.840,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:40.040,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:40.250,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:40.450,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:40.660,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:40.870,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:41.080,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:41.290,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:41.500,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:41.710,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:41.920,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:42.130,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:42.340,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:42.550,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:42.760,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:42.970,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:43.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:43.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:43.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:43.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:43.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:44.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:44.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:44.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:44.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:44.980,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:45.180,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:45.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:45.580,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:45.780,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:45.990,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:46.190,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:46.390,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:46.590,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:46.790,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:46.990,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:47.190,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:47.390,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:47.590,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:47.790,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:47.990,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:48.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:48.410,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:48.620,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:48.830,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:49.040,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:49.250,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:49.460,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:49.660,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:49.860,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:50.070,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:50.280,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:50.490,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:50.700,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:50.910,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:51.120,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:51.330,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:51.540,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:51.750,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:51.960,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:52.170,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:52.380,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:52.590,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:52.790,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:52.990,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:53.200,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:53.410,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:53.620,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:53.830,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:54.040,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:54.250,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:54.460,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:54.670,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:54.880,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:55.090,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:55.300,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:55.500,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:55.700,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:55.900,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:56.100,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:56.310,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:56.520,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:56.730,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:56.940,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:57.150,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:57.360,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:57.570,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:57.770,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:57.970,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:58.170,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:58.370,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:58.570,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:58.770,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:58.970,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:59.170,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:59.370,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:59.570,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:59.770,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:40:59.970,7,0,5.2,23.34,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:00.170,7,92,4.8,23.36,23,1100,26,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:00.370,7,92,4.7,23.40,23,3916,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:00.570,7,94,4.8,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:00.770,7,93,4.9,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:00.970,7,95,5.0,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:01.170,7,95,5.0,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:01.370,7,93,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:01.570,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:01.770,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:01.970,7,94,5.1,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:02.170,7,94,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:02.370,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:02.570,7,87,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:02.770,7,86,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:02.970,7,89,5.2,23.40,23,1656,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:03.170,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:03.370,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:03.570,7,89,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:03.770,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:03.970,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:04.180,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:04.390,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:04.600,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:04.810,7,80,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:05.020,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:05.230,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:05.430,7,79,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:05.630,7,78,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:05.830,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:06.030,7,77,5.2,23.40,23,1031,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:06.230,7,81,5.2,23.40,23,1032,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:06.430,7,80,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:06.630,7,80,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:06.830,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:07.030,7,79,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:07.230,7,81,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:07.430,7,77,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:07.630,7,78,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:07.830,7,76,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:08.030,7,75,5.2,23.40,23,1382,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:08.230,7,75,5.2,23.40,23,1242,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:08.430,7,76,5.2,23.40,23,1428,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:08.630,7,78,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:08.830,7,81,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:09.030,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:09.230,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:09.430,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:09.630,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
2016-02-21,14:41:09.830,7,80,5.2,23.40,23,1471,24,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
